Source;Target;Type;Weight
506403740;103543725;Directed;1
506403740;338654596;Directed;2
506403740;29189589;Directed;2
506403740;99936218;Directed;2
506403740;821981472;Directed;1
506403740;397385612;Directed;3
506403740;304086453;Directed;3
506403740;546077455;Directed;2
506403740;351087948;Directed;1
506403740;103904984;Directed;1
309816576;737078424;Directed;1
309816576;312520229;Directed;2
309816576;776425646;Directed;2
309816576;29189589;Directed;3
309816576;757631671;Directed;3
309816576;737131106;Directed;3
309816576;99936218;Directed;2
309816576;474303130;Directed;1
309816576;47593495;Directed;1
309816576;194071924;Directed;1
309816576;762269388;Directed;2
309816576;776620434;Directed;2
309816576;314498269;Directed;3
309816576;311660524;Directed;2
50789810;99936218;Directed;2
50789810;363829987;Directed;3
50789810;374995061;Directed;3
50789810;410925957;Directed;3
50789810;526243656;Directed;2
50789810;397328935;Directed;1
50789810;206326427;Directed;1
449830661;664353;Directed;1
449830661;286356580;Directed;2
449830661;369656581;Directed;1
449830661;54516516;Directed;1
449830661;76681219;Directed;2
449830661;122174133;Directed;3
449830661;573585707;Directed;3
449830661;181722427;Directed;1
449830661;273357541;Directed;3
449830661;205642207;Directed;2
449830661;273570288;Directed;1
449830661;214989878;Directed;2
449830661;31097531;Directed;2
449830661;198032627;Directed;3
449830661;205636397;Directed;2
449830661;131621706;Directed;1
449830661;31098103;Directed;1
449830661;404157651;Directed;1
449830661;557074602;Directed;1
449830661;123666485;Directed;1
292941144;338654596;Directed;2
292941144;494889695;Directed;3
292941144;232678300;Directed;2
292941144;181722427;Directed;3
292941144;38133222;Directed;1
292941144;428191654;Directed;1
292941144;299171844;Directed;3
292941144;160379223;Directed;1
292941144;320100539;Directed;1
292941144;942525974;Directed;1
292941144;198032627;Directed;1
292941144;345040089;Directed;2
292941144;289940976;Directed;2
292941144;131621706;Directed;1
228927481;312520229;Directed;1
228927481;272954576;Directed;2
228927481;536560048;Directed;1
228927481;110977362;Directed;1
228927481;273570288;Directed;2
228927481;440999469;Directed;1
228927481;288084765;Directed;3
228927481;205636397;Directed;1
228927481;469511162;Directed;3
131621706;168118507;Directed;3
131621706;122953100;Directed;1
131621706;338654596;Directed;1
131621706;76681219;Directed;1
131621706;409426929;Directed;2
131621706;210943152;Directed;1
131621706;122174133;Directed;3
131621706;240623005;Directed;1
131621706;232678300;Directed;2
131621706;181722427;Directed;1
131621706;47593495;Directed;1
131621706;212740557;Directed;1
131621706;351137989;Directed;2
131621706;273570288;Directed;3
131621706;345843211;Directed;2
131621706;472580548;Directed;1
131621706;440999469;Directed;2
131621706;338866417;Directed;1
131621706;35712871;Directed;1
131621706;942525974;Directed;3
131621706;31097531;Directed;3
131621706;198032627;Directed;2
131621706;205636397;Directed;3
131621706;131933074;Directed;1
131621706;449830661;Directed;1
131621706;292941144;Directed;1
131621706;31098103;Directed;3
131621706;375038936;Directed;1
125762100;122953100;Directed;3
125762100;76681219;Directed;1
125762100;232678300;Directed;2
125762100;304631615;Directed;1
125762100;410925957;Directed;1
125762100;373036661;Directed;1
125762100;437910490;Directed;1
125762100;338418931;Directed;2
125762100;455314708;Directed;2
125762100;123702219;Directed;2
125762100;320100539;Directed;1
125762100;274987952;Directed;1
125762100;406457898;Directed;1
125762100;518960137;Directed;3
125762100;215011986;Directed;3
125762100;604898305;Directed;2
125762100;192511778;Directed;1
125762100;395577491;Directed;1
125762100;239892345;Directed;2
125762100;737014699;Directed;2
125762100;784298340;Directed;1
258945601;338654596;Directed;1
258945601;210943152;Directed;1
258945601;204904846;Directed;2
258945601;198032627;Directed;2
258945601;375038936;Directed;2
31098103;16167356;Directed;1
31098103;122953100;Directed;1
31098103;776425646;Directed;2
31098103;76681219;Directed;3
31098103;210943152;Directed;1
31098103;122174133;Directed;2
31098103;47593495;Directed;1
31098103;776620434;Directed;2
31098103;345843211;Directed;2
31098103;35712871;Directed;1
31098103;214989878;Directed;1
31098103;31097531;Directed;3
31098103;198032627;Directed;1
31098103;205636397;Directed;3
31098103;289940976;Directed;1
31098103;131933074;Directed;2
31098103;449830661;Directed;2
31098103;131621706;Directed;1
31098103;196827845;Directed;2
31098103;375038936;Directed;3
196827845;76681219;Directed;3
196827845;210943152;Directed;2
196827845;122174133;Directed;1
196827845;198032627;Directed;1
196827845;31098103;Directed;1
196827845;283664524;Directed;3
758071195;33918457;Directed;1
758071195;474526346;Directed;1
758071195;237706778;Directed;2
758071195;348191625;Directed;2
758071195;374995061;Directed;3
758071195;260739999;Directed;3
758071195;536560048;Directed;3
758071195;560612928;Directed;2
758071195;262279619;Directed;1
758071195;160379223;Directed;1
758071195;84695280;Directed;2
442226642;327092668;Directed;1
442226642;168118507;Directed;1
442226642;296731350;Directed;1
442226642;122953100;Directed;1
442226642;331686288;Directed;1
442226642;392683039;Directed;1
442226642;348191625;Directed;1
442226642;99936218;Directed;2
442226642;374995061;Directed;3
442226642;285814878;Directed;3
442226642;47593495;Directed;3
442226642;536560048;Directed;3
442226642;560612928;Directed;2
442226642;110977362;Directed;1
442226642;236488504;Directed;1
442226642;292282006;Directed;2
442226642;437910490;Directed;2
442226642;384750314;Directed;3
442226642;160379223;Directed;3
442226642;397328935;Directed;1
442226642;392317743;Directed;1
442226642;114504409;Directed;1
442226642;471330233;Directed;2
442226642;320100539;Directed;1
442226642;461547194;Directed;2
442226642;758071195;Directed;3
442226642;499837671;Directed;2
442226642;84695280;Directed;1
442226642;68515433;Directed;1
442226642;466864628;Directed;1
499837671;767704506;Directed;2
499837671;374995061;Directed;3
499837671;232849792;Directed;3
499837671;536560048;Directed;3
499837671;110977362;Directed;2
499837671;457984157;Directed;1
499837671;442226642;Directed;1
499837671;225913580;Directed;2
84695280;327092668;Directed;3
84695280;168118507;Directed;3
84695280;296731350;Directed;1
84695280;210943152;Directed;2
84695280;474526346;Directed;1
84695280;348191625;Directed;1
84695280;374995061;Directed;1
84695280;304631615;Directed;2
84695280;560612928;Directed;1
84695280;410925957;Directed;1
84695280;453433432;Directed;1
84695280;215712205;Directed;2
84695280;390143790;Directed;3
84695280;292282006;Directed;3
84695280;437910490;Directed;3
84695280;338418931;Directed;2
84695280;123702219;Directed;1
84695280;526243656;Directed;1
84695280;722556739;Directed;2
84695280;111682680;Directed;1
84695280;133681501;Directed;2
84695280;594137390;Directed;3
84695280;320100539;Directed;1
84695280;758071195;Directed;1
84695280;442226642;Directed;2
84695280;206326427;Directed;3
84695280;518960137;Directed;1
84695280;192511778;Directed;3
84695280;330559188;Directed;2
84695280;395577491;Directed;1
206326427;168118507;Directed;1
206326427;122953100;Directed;2
206326427;767704506;Directed;2
206326427;374995061;Directed;3
206326427;304631615;Directed;3
206326427;260739999;Directed;3
206326427;474303130;Directed;2
206326427;79733559;Directed;1
206326427;536560048;Directed;1
206326427;410925957;Directed;1
206326427;110977362;Directed;2
206326427;236488504;Directed;1
206326427;273570288;Directed;2
206326427;390143790;Directed;2
206326427;292282006;Directed;2
206326427;256624287;Directed;3
206326427;373036661;Directed;3
206326427;437910490;Directed;3
206326427;338418931;Directed;3
206326427;526243656;Directed;1
206326427;276135086;Directed;1
206326427;245557790;Directed;1
206326427;384750314;Directed;2
206326427;357515925;Directed;1
206326427;204458645;Directed;3
206326427;617567122;Directed;3
206326427;553593149;Directed;2
206326427;461547194;Directed;2
206326427;50789810;Directed;2
206326427;84695280;Directed;3
206326427;192511778;Directed;3
406457898;737078424;Directed;2
406457898;122953100;Directed;1
406457898;776425646;Directed;1
406457898;210943152;Directed;3
406457898;757631671;Directed;2
406457898;335846851;Directed;2
406457898;304631615;Directed;2
406457898;292282006;Directed;3
406457898;45121614;Directed;2
406457898;373036661;Directed;1
406457898;437910490;Directed;1
406457898;722556739;Directed;1
406457898;262125749;Directed;2
406457898;762269388;Directed;3
406457898;187177289;Directed;1
406457898;314498269;Directed;3
406457898;274987952;Directed;1
406457898;457984157;Directed;2
406457898;125762100;Directed;1
406457898;518960137;Directed;1
406457898;446469303;Directed;3
406457898;620821397;Directed;2
406457898;784298340;Directed;3
518960137;776425646;Directed;1
518960137;373036661;Directed;1
518960137;722556739;Directed;2
518960137;262125749;Directed;2
518960137;513455220;Directed;3
518960137;762278754;Directed;1
518960137;406457898;Directed;1
518960137;215011986;Directed;2
518960137;784298340;Directed;3
215011986;304631615;Directed;1
215011986;292282006;Directed;2
215011986;373036661;Directed;1
215011986;437910490;Directed;1
215011986;722556739;Directed;2
215011986;513455220;Directed;2
215011986;274987952;Directed;1
215011986;125762100;Directed;2
215011986;518960137;Directed;2
215011986;604898305;Directed;3
215011986;192511778;Directed;3
215011986;579622308;Directed;1
215011986;239892345;Directed;1
215011986;784298340;Directed;3
467774876;304631615;Directed;1
467774876;536560048;Directed;1
467774876;373036661;Directed;1
467774876;540119911;Directed;2
604898305;304631615;Directed;3
604898305;292282006;Directed;3
604898305;373036661;Directed;3
604898305;437910490;Directed;2
604898305;338418931;Directed;1
604898305;540119911;Directed;1
604898305;123702219;Directed;1
604898305;245557790;Directed;2
604898305;262125749;Directed;1
604898305;518960137;Directed;1
604898305;215011986;Directed;1
604898305;189151036;Directed;1
604898305;461140490;Directed;2
604898305;784298340;Directed;2
192511778;737078424;Directed;2
192511778;296731350;Directed;1
192511778;767704506;Directed;1
192511778;776425646;Directed;1
192511778;771391687;Directed;1
192511778;757631671;Directed;2
192511778;304631615;Directed;2
192511778;373036661;Directed;3
192511778;338418931;Directed;3
192511778;762269388;Directed;2
192511778;125762100;Directed;3
192511778;84695280;Directed;1
192511778;518960137;Directed;3
192511778;215011986;Directed;2
192511778;330559188;Directed;2
192511778;579622308;Directed;1
192511778;395577491;Directed;1
192511778;239892345;Directed;1
192511778;784298340;Directed;1
446469303;737078424;Directed;2
446469303;122953100;Directed;1
446469303;328422006;Directed;3
446469303;210943152;Directed;3
446469303;29189589;Directed;1
446469303;757631671;Directed;1
446469303;304631615;Directed;2
446469303;536560048;Directed;2
446469303;110977362;Directed;3
446469303;236488504;Directed;3
446469303;540119911;Directed;2
446469303;276135086;Directed;1
446469303;762278754;Directed;2
446469303;602337609;Directed;2
446469303;762269388;Directed;1
446469303;371930835;Directed;2
446469303;406457898;Directed;1
446469303;131615091;Directed;3
446469303;626382266;Directed;2
461140490;122953100;Directed;3
461140490;210943152;Directed;1
461140490;304631615;Directed;1
461140490;604898305;Directed;1
461140490;626382266;Directed;2
330559188;767704506;Directed;1
330559188;210943152;Directed;2
330559188;771391687;Directed;1
330559188;304631615;Directed;2
330559188;410925957;Directed;2
330559188;437910490;Directed;3
330559188;338418931;Directed;3
330559188;84695280;Directed;3
330559188;518960137;Directed;3
330559188;192511778;Directed;2
330559188;395577491;Directed;1
579622308;737078424;Directed;1
579622308;767704506;Directed;1
579622308;771391687;Directed;2
579622308;757631671;Directed;1
579622308;338418931;Directed;1
579622308;722556739;Directed;1
579622308;513455220;Directed;2
579622308;215011986;Directed;2
579622308;737014699;Directed;1
225913580;232849792;Directed;3
225913580;536560048;Directed;3
225913580;265488095;Directed;1
225913580;499837671;Directed;1
68515433;168118507;Directed;2
68515433;392683039;Directed;3
68515433;474526346;Directed;1
68515433;339054544;Directed;3
68515433;204928509;Directed;2
68515433;262279619;Directed;3
68515433;392317743;Directed;2
68515433;133681501;Directed;1
68515433;320100539;Directed;1
68515433;466864628;Directed;3
283664524;54516516;Directed;2
283664524;333134389;Directed;1
283664524;573585707;Directed;2
283664524;798821984;Directed;1
283664524;236343589;Directed;3
283664524;199195561;Directed;2
283664524;222530466;Directed;1
283664524;282236970;Directed;3
283664524;440999469;Directed;3
283664524;338866417;Directed;3
283664524;942525974;Directed;1
283664524;196827845;Directed;1
375038936;122953100;Directed;1
375038936;76681219;Directed;2
375038936;210943152;Directed;3
375038936;453433432;Directed;2
375038936;273570288;Directed;1
375038936;214989878;Directed;3
375038936;449830661;Directed;3
375038936;131621706;Directed;2
375038936;258945601;Directed;1
375038936;31098103;Directed;3
321988044;122953100;Directed;2
321988044;54516516;Directed;2
321988044;210943152;Directed;3
321988044;872581957;Directed;1
321988044;757631671;Directed;2
321988044;199195561;Directed;3
321988044;198032627;Directed;3
321988044;353914820;Directed;3
321988044;469511162;Directed;1
205693443;385624859;Directed;1
205693443;18899802;Directed;1
205693443;199195561;Directed;2
205693443;338866417;Directed;3
205693443;35712871;Directed;3
205693443;942525974;Directed;1
205693443;31097531;Directed;2
205693443;198032627;Directed;3
205693443;205636397;Directed;2
131615091;382498059;Directed;3
131615091;312520229;Directed;3
131615091;409426929;Directed;1
131615091;328422006;Directed;1
131615091;348191625;Directed;2
131615091;536560048;Directed;1
131615091;110977362;Directed;2
131615091;276135086;Directed;3
131615091;602337609;Directed;1
131615091;429116162;Directed;1
131615091;282236970;Directed;1
131615091;369054086;Directed;2
131615091;345843211;Directed;1
131615091;524229992;Directed;1
131615091;288084765;Directed;2
131615091;228927481;Directed;2
131615091;446469303;Directed;1
131615091;461140490;Directed;2
131615091;579622308;Directed;2
404157651;76681219;Directed;1
404157651;210943152;Directed;1
404157651;273570288;Directed;1
404157651;449830661;Directed;1
557074602;53017241;Directed;2
557074602;312520229;Directed;1
557074602;122953100;Directed;1
557074602;369656581;Directed;2
557074602;76681219;Directed;2
557074602;210943152;Directed;1
557074602;122174133;Directed;2
